"","spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"2369",0,"no","yes","no","no","no","no","yes","no","no","no",28.747,700,"HTML","no","no","no",2,"small"
"2370",0,"no","yes","no","no","no","no","no","no","no","no",29.009,706,"HTML","no","no","no",1,"small"
"2371",0,"no","yes","no","no","no","no","no","no","no","no",24.592,626,"HTML","no","no","no",1,"small"
"2372",0,"no","yes","no","yes","no","no","no","no","no","no",2.533,57,"HTML","yes","no","no",4,"small"
"2373",0,"no","yes","no","no","no","no","no","no","no","no",25.468,641,"HTML","no","no","no",1,"small"
"2374",0,"no","yes","no","no","no","no","no","no","no","no",10.566,253,"HTML","no","no","no",0,"small"
"2375",0,"no","yes","no","no","no","no","yes","no","yes","no",14.198,300,"HTML","no","no","no",13,"small"
"2376",0,"no","yes","no","no","no","no","no","no","no","no",9.639,196,"HTML","no","no","no",31,"small"
"2377",0,"no","yes","no","no","no","no","no","no","no","no",5.342,94,"HTML","no","no","no",3,"small"
"2378",0,"no","yes","no","no","no","yes","no","no","no","no",2.685,71,"HTML","no","no","no",1,"small"
"2379",0,"no","yes","no","no","no","no","no","no","no","no",5.237,98,"HTML","no","no","no",1,"small"
"2380",0,"yes","yes","yes","yes","no","no","no","no","no","no",0.361,13,"Plain","no","no","no",2,"none"
"2381",0,"no","yes","no","no","no","no","no","no","no","no",0.637,23,"Plain","no","no","no",0,"none"
"2382",0,"no","yes","no","no","no","no","no","no","no","no",0.361,13,"Plain","no","no","no",0,"none"
"2383",0,"no","yes","yes","no","no","no","no","no","no","no",0.954,35,"Plain","yes","no","no",1,"none"
"2384",0,"no","yes","no","no","no","no","no","no","no","no",13.792,366,"HTML","no","no","no",4,"big"
"2385",0,"no","yes","no","no","no","no","no","no","no","no",4.507,104,"HTML","no","no","no",0,"small"
"2386",0,"no","yes","no","no","no","no","yes","no","yes","no",20.214,404,"HTML","no","no","no",21,"small"
"2387",0,"yes","yes","yes","yes","no","no","no","no","no","no",0.979,27,"Plain","yes","no","no",3,"small"
"2388",0,"no","yes","no","no","no","no","yes","no","no","no",0.984,50,"Plain","no","no","no",1,"big"
"2389",0,"yes","yes","no","yes","no","no","no","no","no","no",13.202,197,"Plain","no","no","no",0,"big"
"2390",0,"no","yes","no","yes","no","no","yes","no","no","no",4.888,135,"HTML","yes","no","no",6,"big"
"2391",0,"no","yes","no","no","no","no","no","no","no","no",0.638,16,"Plain","no","no","no",2,"small"
"2392",0,"yes","yes","no","yes","no","no","no","no","no","no",15.27,192,"Plain","no","no","no",0,"small"
"2393",0,"no","yes","no","yes","no","no","yes","no","no","no",9.956,268,"HTML","yes","no","no",6,"big"
"2394",0,"no","yes","no","yes","no","no","yes","no","no","no",11.653,325,"HTML","yes","no","no",6,"big"
"2395",0,"yes","yes","no","no","no","no","no","no","no","no",35.061,453,"Plain","no","no","no",0,"small"
"2396",0,"yes","yes","no","no","no","yes","yes","no","no","no",3.165,55,"Plain","no","yes","no",1,"small"
"2397",0,"yes","yes","no","no","no","no","no","no","no","no",13.594,240,"HTML","no","no","no",6,"small"
"2398",0,"yes","yes","no","yes","no","no","yes","no","no","no",38.668,505,"Plain","no","no","no",0,"small"
"2399",0,"yes","yes","no","no","no","no","no","no","no","no",2.934,36,"Plain","no","no","no",0,"small"
"2400",0,"yes","yes","no","no","no","no","no","no","no","no",15.31,195,"Plain","no","no","no",0,"small"
"2401",0,"yes","yes","no","no","no","no","no","no","no","no",3.285,50,"Plain","no","no","no",2,"small"
"2402",0,"no","yes","no","no","no","no","no","no","no","no",26.707,660,"HTML","no","no","no",1,"small"
"2403",0,"no","yes","no","yes","no","no","no","no","no","no",0.728,24,"Plain","yes","no","no",0,"small"
"2404",0,"yes","yes","no","no","no","no","no","no","no","no",13.892,191,"Plain","no","no","no",1,"big"
"2405",0,"no","yes","no","no","no","no","no","no","no","no",16.451,307,"HTML","no","no","no",4,"small"
"2406",0,"no","yes","no","no","no","no","yes","no","no","no",28.759,699,"HTML","no","no","no",4,"small"
"2407",0,"yes","yes","no","no","no","yes","no","no","no","no",7.39,160,"HTML","no","no","no",1,"small"
"2408",0,"yes","yes","no","no","no","yes","no","no","no","no",2.301,80,"Plain","no","no","no",0,"small"
"2409",0,"no","yes","no","no","no","no","yes","no","no","no",15.757,351,"HTML","no","no","no",2,"big"
"2410",0,"no","yes","yes","yes","no","no","no","no","no","no",6.384,139,"HTML","yes","no","no",0,"small"
"2411",0,"no","yes","no","no","no","no","no","no","no","no",26.587,661,"HTML","no","no","no",2,"small"
"2412",0,"yes","yes","yes","no","no","no","no","no","no","no",8.139,141,"Plain","yes","no","no",0,"small"
"2413",0,"no","yes","no","yes","no","no","no","no","no","no",0.23,9,"HTML","no","no","no",0,"none"
"2414",0,"no","yes","no","yes","no","no","no","no","no","no",1.531,52,"HTML","yes","no","no",0,"small"
"2415",0,"no","yes","no","yes","no","no","no","no","no","no",0.021,4,"Plain","no","no","no",0,"none"
"2416",0,"no","yes","no","no","no","no","no","no","no","no",3.188,80,"HTML","no","no","no",4,"small"
"2417",0,"yes","yes","no","yes","no","no","no","no","no","no",0.58,16,"Plain","no","no","no",1,"small"
"2418",0,"no","yes","no","yes","no","no","no","no","no","no",1.008,20,"HTML","yes","no","no",0,"small"
"2419",0,"no","yes","no","no","no","no","yes","no","yes","no",26.39,510,"HTML","no","no","no",29,"small"
"2420",0,"no","yes","no","no","no","no","no","no","no","no",1.365,27,"HTML","no","no","no",2,"none"
"2421",0,"yes","yes","no","no","no","no","no","no","no","no",16.015,220,"Plain","no","no","no",2,"big"
"2422",0,"no","yes","no","no","no","no","yes","no","no","no",41.365,342,"HTML","no","no","no",3,"small"
"2423",0,"yes","yes","no","no","no","no","no","no","no","no",11.24,159,"Plain","no","yes","no",0,"small"
"2424",0,"no","yes","no","no","no","no","no","no","no","no",1.347,27,"HTML","no","no","no",2,"none"
"2425",0,"no","yes","no","no","no","no","no","no","no","no",3.566,96,"HTML","no","no","no",1,"small"
"2426",0,"no","yes","no","no","no","no","no","no","no","no",5.059,113,"HTML","no","no","no",1,"small"
"2427",0,"yes","yes","yes","no","no","yes","no","no","no","no",4.756,130,"HTML","no","no","no",0,"small"
"2428",0,"yes","yes","no","no","no","no","no","no","no","no",0.298,12,"Plain","no","yes","no",0,"small"
"2429",0,"no","yes","no","no","no","no","no","no","no","no",9.55,196,"HTML","yes","no","no",2,"small"
"2430",0,"yes","yes","no","no","no","no","no","no","no","no",9.792,135,"Plain","no","no","no",1,"small"
"2431",0,"no","yes","no","yes","no","no","no","no","no","no",2.508,48,"Plain","yes","no","no",1,"none"
"2432",0,"yes","yes","no","no","no","no","no","no","no","no",12.82,174,"Plain","no","no","no",0,"small"
"2433",0,"yes","yes","no","no","no","no","no","no","no","no",9.946,137,"Plain","no","no","no",1,"small"
"2434",0,"no","yes","no","no","no","no","no","no","no","no",4.191,82,"HTML","no","no","no",1,"small"
"2435",0,"no","yes","no","no","no","no","no","no","no","no",4.283,85,"HTML","no","no","no",1,"small"
"2436",0,"yes","yes","no","no","no","no","no","no","no","no",0.402,20,"Plain","no","no","no",0,"small"
"2437",0,"no","yes","no","yes","no","no","no","no","no","no",0.696,23,"Plain","yes","no","no",0,"small"
"2438",0,"no","yes","no","no","no","yes","no","no","no","no",14.64,176,"HTML","no","no","no",0,"small"
"2439",0,"no","yes","no","no","no","no","no","no","no","no",24.582,624,"HTML","no","no","no",1,"small"
"2440",0,"no","yes","no","no","no","no","no","no","no","no",25.295,636,"HTML","no","no","no",1,"small"
"2441",0,"no","yes","no","no","no","no","no","no","no","no",25.361,638,"HTML","no","no","no",1,"small"
"2442",0,"no","yes","no","no","no","no","no","no","no","no",25.228,636,"HTML","no","no","no",1,"small"
"2443",0,"no","yes","no","no","no","no","no","no","no","no",25.056,633,"HTML","no","no","no",1,"small"
"2444",0,"no","yes","no","yes","no","no","no","no","no","no",0.881,22,"HTML","yes","yes","no",0,"small"
"2445",0,"no","yes","no","no","no","no","no","no","no","no",25.281,636,"HTML","no","no","no",1,"small"
"2446",0,"no","yes","no","yes","no","no","no","no","no","no",0.137,6,"Plain","yes","no","no",0,"small"
"2447",0,"no","yes","no","yes","no","no","no","yes","no","no",0.382,12,"Plain","yes","no","no",0,"small"
"2448",0,"no","yes","no","no","no","no","no","no","no","no",26.474,657,"HTML","no","no","no",1,"small"
"2449",0,"no","yes","no","no","no","no","no","no","no","no",3.499,66,"HTML","no","no","no",4,"small"
"2450",0,"no","yes","no","no","no","no","no","no","no","no",7.872,158,"HTML","no","no","no",0,"small"
"2451",0,"no","yes","no","no","no","no","no","no","no","no",19.928,570,"HTML","no","no","no",10,"small"
"2452",0,"no","yes","no","no","no","no","yes","no","yes","no",20.669,408,"HTML","no","no","no",22,"small"
"2453",0,"no","yes","no","no","no","no","no","no","no","no",18.302,378,"HTML","no","no","no",0,"small"
"2454",0,"no","yes","no","no","no","no","no","no","no","no",1.285,35,"HTML","no","no","no",3,"none"
"2455",0,"no","yes","no","no","no","no","no","no","no","no",0.863,23,"HTML","no","yes","no",2,"none"
"2456",0,"no","yes","no","no","no","no","no","no","no","no",0.376,14,"HTML","no","no","no",2,"none"
"2457",0,"no","yes","no","no","no","no","yes","no","no","no",25.263,338,"HTML","no","yes","no",10,"small"
"2458",0,"yes","yes","yes","no","no","no","no","no","no","no",3.517,84,"HTML","no","no","no",0,"small"
"2459",0,"no","yes","no","no","no","no","no","no","no","no",7.944,135,"HTML","no","no","no",1,"small"
"2460",0,"no","yes","no","no","no","no","no","no","no","no",1.285,35,"HTML","no","no","no",3,"none"
"2461",0,"no","yes","no","no","no","no","no","no","no","no",3.385,88,"HTML","no","yes","no",0,"small"
"2462",0,"no","yes","no","no","no","no","no","no","no","no",0.863,23,"HTML","no","yes","no",2,"none"
"2463",0,"no","yes","no","no","no","no","no","no","no","no",7.979,174,"HTML","no","yes","no",8,"small"
"2464",0,"no","yes","no","no","no","no","no","no","no","no",17.906,321,"HTML","no","no","no",14,"small"
"2465",0,"no","yes","no","no","no","no","no","yes","no","yes",29.059,479,"HTML","no","no","no",5,"big"
"2466",0,"no","yes","no","yes","no","no","no","no","no","no",0.438,14,"HTML","no","no","no",0,"none"
"2467",0,"yes","yes","no","no","no","no","no","no","no","no",27.823,362,"Plain","no","no","no",2,"big"
"2468",0,"no","yes","no","no","no","no","no","no","no","no",2.434,42,"Plain","no","no","no",2,"none"
"2469",0,"yes","yes","no","no","no","no","no","no","no","no",15.462,249,"Plain","no","no","no",0,"none"
"2470",0,"no","yes","no","yes","no","no","yes","no","no","no",0.404,16,"Plain","no","no","no",0,"small"
"2471",0,"no","yes","no","yes","no","no","no","no","no","no",5.38,61,"Plain","yes","no","no",2,"small"
"2472",0,"no","yes","no","yes","no","no","yes","no","no","no",3.665,67,"HTML","yes","no","no",0,"small"
"2473",0,"no","yes","yes","no","no","no","no","no","no","no",1.546,40,"Plain","yes","no","no",1,"small"
"2474",0,"no","yes","no","no","no","no","no","no","no","no",0.542,14,"Plain","no","yes","no",0,"small"
"2475",0,"no","yes","no","no","no","no","yes","no","no","no",53.627,1103,"HTML","no","no","no",55,"small"
"2476",0,"yes","yes","no","no","no","no","no","no","no","no",0.366,19,"Plain","no","no","no",0,"small"
"2477",0,"no","yes","no","no","no","no","no","no","no","no",3.336,91,"HTML","no","no","no",1,"small"
"2478",0,"yes","yes","no","no","no","no","no","no","no","no",1.009,28,"HTML","no","no","no",0,"big"
"2479",0,"yes","yes","no","no","no","no","no","no","no","no",0.905,16,"HTML","no","no","no",0,"big"
"2480",0,"no","yes","no","yes","no","no","no","no","no","no",0.402,10,"HTML","no","no","no",0,"none"
"2481",0,"no","yes","yes","yes","no","no","no","no","no","no",58.895,1804,"Plain","yes","no","no",3,"small"
"2482",0,"no","yes","yes","yes","no","no","no","no","no","no",0.454,13,"Plain","yes","no","no",0,"small"
"2483",0,"no","yes","no","yes","no","no","no","no","no","no",0.97,34,"Plain","yes","no","no",0,"small"
"2484",0,"yes","yes","no","yes","no","yes","no","no","no","no",0.946,27,"HTML","no","no","no",2,"none"
"2485",0,"no","yes","yes","no","no","no","no","no","no","no",1.094,25,"Plain","yes","no","no",0,"small"
"2486",0,"no","yes","yes","yes","no","no","no","no","no","no",1.644,42,"Plain","yes","no","no",0,"small"
"2487",0,"no","yes","yes","yes","no","no","no","no","no","no",2.866,42,"HTML","yes","no","no",2,"big"
"2488",0,"no","yes","yes","yes","no","no","no","no","no","no",3.741,98,"HTML","yes","no","no",4,"small"
"2489",0,"yes","yes","yes","yes","no","yes","no","no","no","no",34.01,638,"HTML","yes","no","no",25,"big"
"2490",0,"no","yes","no","no","no","no","no","no","no","no",3.361,59,"HTML","no","no","no",0,"none"
"2491",0,"no","yes","no","yes","no","no","no","no","no","no",9.907,394,"HTML","yes","no","no",8,"big"
"2492",0,"no","yes","no","yes","no","no","no","no","no","no",17.2,658,"HTML","yes","no","no",8,"big"
"2493",0,"no","yes","no","yes","no","no","no","no","no","no",24.051,890,"HTML","yes","no","no",8,"big"
"2494",0,"no","yes","no","yes","no","no","no","no","no","no",31.29,1146,"HTML","yes","no","no",8,"big"
"2495",0,"no","yes","no","no","no","no","no","no","no","no",0.915,15,"HTML","no","no","no",1,"small"
"2496",1,"no","yes","no","no","no","no","no","no","no","no",0.727,17,"HTML","no","no","no",1,"small"
"2497",1,"no","yes","no","no","no","no","no","no","no","no",0.691,17,"HTML","no","no","no",1,"small"
"2498",1,"no","yes","no","no","no","no","no","no","no","no",0.865,15,"HTML","no","no","no",1,"small"
"2499",1,"no","yes","no","no","no","no","yes","no","no","no",1.072,32,"Plain","no","no","no",0,"big"
"2500",1,"no","yes","no","no","no","no","no","no","no","no",2.545,35,"HTML","no","no","no",0,"none"
"2501",1,"no","yes","no","no","no","no","no","no","no","no",0.556,9,"HTML","no","no","no",0,"small"
"2502",1,"no","yes","no","no","no","no","no","no","no","no",0.991,30,"HTML","no","no","no",1,"small"
"2503",1,"no","yes","no","no","no","yes","no","no","no","no",0.459,21,"Plain","no","no","no",0,"none"
"2504",1,"no","yes","no","no","no","no","no","no","no","no",0.499,13,"Plain","no","no","no",0,"none"
"2505",1,"no","yes","no","no","no","no","no","no","no","no",2.629,106,"HTML","no","no","no",0,"small"
"2506",1,"no","yes","no","no","no","no","no","no","no","no",0.383,10,"HTML","no","yes","no",0,"none"
"2507",1,"no","yes","no","no","no","no","no","no","no","no",0.685,15,"HTML","no","no","no",1,"small"
"2508",1,"no","yes","no","no","no","no","no","no","no","no",2.311,59,"HTML","no","no","no",1,"small"
"2509",1,"no","yes","no","no","no","no","yes","no","no","no",3.261,50,"HTML","no","no","no",0,"small"
"2510",1,"no","yes","no","no","no","no","yes","no","no","no",1.404,11,"Plain","no","no","no",0,"big"
"2511",1,"no","yes","no","no","no","no","no","no","no","no",0.496,13,"HTML","no","no","no",0,"none"
"2512",1,"no","yes","no","no","no","no","yes","no","no","no",1.063,30,"Plain","no","no","no",0,"big"
"2513",1,"no","yes","no","no","no","no","no","no","no","no",1.307,32,"HTML","no","no","no",0,"small"
"2514",1,"no","yes","no","no","no","yes","no","no","no","no",0.459,21,"Plain","no","no","no",0,"none"
"2515",1,"yes","yes","no","no","no","yes","yes","no","no","no",0.451,24,"Plain","no","no","no",2,"small"
"2516",1,"no","yes","no","no","no","no","no","no","no","no",0.667,17,"Plain","no","no","no",0,"small"
"2517",1,"no","yes","no","no","no","no","yes","no","no","no",1.178,33,"Plain","no","no","no",0,"small"
"2518",1,"no","yes","yes","no","no","no","no","no","no","no",0.041,4,"Plain","no","no","no",0,"none"
"2519",1,"no","yes","no","no","no","no","no","no","no","no",16.65,519,"HTML","no","no","no",6,"small"
"2520",1,"no","yes","no","no","no","no","no","no","no","no",1.734,41,"HTML","no","no","no",0,"none"
"2521",1,"no","yes","no","no","no","no","no","no","no","no",0.696,20,"Plain","no","no","no",1,"small"
"2522",1,"no","yes","no","no","no","no","no","yes","no","yes",3.208,48,"Plain","no","no","no",2,"big"
"2523",1,"no","yes","no","no","no","no","no","no","no","no",4.382,86,"HTML","no","no","no",6,"small"
"2524",1,"no","yes","no","no","no","no","no","no","no","no",0.677,17,"Plain","no","no","no",0,"small"
"2525",1,"no","yes","no","no","no","no","no","no","no","no",1.441,14,"Plain","no","no","no",0,"none"
"2526",1,"no","yes","no","no","no","no","yes","no","no","no",3.281,65,"Plain","no","no","no",0,"small"
"2527",1,"no","yes","no","no","no","no","no","no","no","no",3.126,2,"Plain","no","no","no",0,"none"
"2528",1,"yes","yes","no","no","no","yes","no","no","no","no",0.424,22,"Plain","no","no","no",0,"none"
"2529",1,"no","yes","no","no","no","no","no","no","no","no",1.278,2,"Plain","no","no","no",0,"none"
"2530",1,"no","yes","no","no","no","no","no","no","no","no",0.698,20,"Plain","no","no","no",1,"small"
"2531",1,"no","yes","yes","no","no","no","no","no","no","no",0.053,4,"Plain","no","no","no",0,"none"
"2532",1,"no","yes","no","no","no","no","yes","no","no","no",0.9,23,"Plain","no","no","no",0,"small"
"2533",1,"no","yes","no","no","no","no","no","no","no","no",0.327,14,"Plain","no","no","no",1,"small"
"2534",1,"no","yes","no","no","no","no","no","no","no","no",1.86,45,"HTML","no","no","no",1,"big"
"2535",1,"no","yes","no","no","no","no","no","no","no","no",2.598,35,"HTML","no","no","no",0,"none"
"2536",1,"no","yes","no","no","no","yes","no","no","no","no",0.341,18,"Plain","no","no","no",0,"none"
"2537",1,"no","yes","no","no","no","no","no","no","no","no",1.91,68,"HTML","no","no","no",0,"small"
"2538",1,"no","yes","no","no","no","no","no","no","yes","no",1.641,26,"HTML","no","yes","no",2,"none"
"2539",1,"no","yes","no","no","no","no","no","no","no","no",1.84,67,"HTML","no","no","no",0,"small"
"2540",1,"no","yes","no","no","no","no","no","no","no","no",0.576,17,"Plain","no","no","no",0,"small"
